code,indicator,country,year,value
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2004,9.15608
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2007,9.10136
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2008,9.1019
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2009,9.14581
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2010,9.74192
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2012,9.793
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2013,9.881
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2014,9.6126
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Peru,2015,9.61442
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Samoa,2001,10.82204
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,1999,10.05062
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2007,10.10205
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2008,10.0707
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2009,10.7035
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2010,10.71891
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2011,10.72056
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2012,10.69497
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2013,10.6901
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2014,10.6927
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Azerbaijan,2015,10.47526
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Ethiopia,2007,2.01842
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Ethiopia,2011,2.11632
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Argentina,2001,8.88382
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Argentina,2003,9.69967
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2003,6.87886
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2005,7.17105
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2006,6.87835
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2007,6.98104
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2008,7.27915
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2009,6.68262
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2014,8.23781
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Paraguay,2015,8.40796
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2004,9.75002
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2007,9.83619
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2008,10.12963
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2009,10.89577
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2010,9.80132
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chile,2013,9.91488
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2004,5.92991
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2005,6.05107
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2006,6.14448
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2007,6.2287
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2008,6.5043
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2009,6.67532
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2010,7.19484
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2011,7.47233
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2012,7.6028
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2013,7.75968
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2014,7.93477
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Turkey,2015,8.09049
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bangladesh,2001,4.82004
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Ethiopia,2007,2.81807
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Ethiopia,2011,3.18263
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Benin,2002,1.67745
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Kyrgyzstan,1999,10.20349
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Kyrgyzstan,2009,10.94544
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Cameroon,2010,5.28375
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Armenia,2001,10.7139
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Armenia,2011,11.16193
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Armenia,2015,11.66751
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2005,9.45528
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2006,8.90599
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2007,9.84053
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2008,9.71185
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2010,9.8793
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2014,10.30763
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Greece,2015,10.49773
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Norway,2006,12.35666
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Norway,2014,12.77584
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Norway,2015,12.84999
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2004,6.98389
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2005,7.15158
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2006,7.24286
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2007,7.29902
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2008,7.4471
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2009,7.61036
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2010,8.17563
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2011,8.43537
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2012,8.54213
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2013,8.68892
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2014,8.84806
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Turkey,2015,8.96448
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Estonia,2000,12.25419
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2005,6.27271
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2006,6.20525
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2007,6.28314
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2008,6.4669
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2012,7.33027
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2013,6.71505
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kuwait,2015,7.10932
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Guinea,2010,2.64113
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2006,7.99811
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2008,8.35262
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2009,8.37395
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2010,8.32856
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2011,8.40457
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2012,8.47905
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2013,8.52327
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2014,8.61314
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uruguay,2015,8.6687
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2006,11.08318
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2008,11.18839
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2009,11.31479
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2010,11.45172
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2011,11.50635
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2012,11.5378
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2013,11.54295
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2014,11.64524
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belgium,2015,11.92251
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,1999,6.66068
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2000,6.77106
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2001,6.86424
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2002,6.93941
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2003,7.14485
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2004,7.35956
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2005,7.48469
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2006,7.6067
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2007,7.64076
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2008,7.77694
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2009,7.91163
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2010,8.05027
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2011,8.26189
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2012,8.45035
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2013,8.63758
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2014,8.84692
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Portugal,2015,8.8941
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",RussianFederation,2010,11.38558
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2007,12.41152
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2009,12.48054
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2010,12.50743
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2011,12.60442
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2012,12.69202
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2013,12.80419
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2014,12.91577
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Israel,2015,12.96025
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2004,7.5312
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2006,7.74015
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2008,7.93047
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2009,8.30251
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2010,8.35838
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2011,8.56774
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2012,8.85313
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2013,8.87376
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2014,8.91025
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Palestine,2015,9.05773
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Seychelles,2002,10.74937
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2007,7.55592
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2010,7.52456
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2011,7.62663
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2012,7.77783
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2013,7.831
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2014,7.99796
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",DominicanRepublic,2015,8.14078
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Zimbabwe,2002,6.86075
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Zimbabwe,2012,7.72433
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Zimbabwe,2014,8.14804
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2004,9.80802
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2007,9.92386
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2008,10.27507
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2009,11.04879
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2010,9.90611
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Chile,2013,10.04172
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2005,4.02432
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2008,5.93891
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2009,6.04629
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2010,6.19193
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2011,6.31912
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2012,6.41567
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2013,6.34449
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Pakistan,2014,6.53276
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Guatemala,2002,3.39285
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Guatemala,2006,3.19033
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Guatemala,2012,4.21312
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Guatemala,2013,4.4045
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Guatemala,2014,7.01267
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2009,13.08346
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2010,13.20926
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2011,13.01826
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2012,12.8706
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2013,12.59565
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedKingdomofGreatBritainandNorthernIreland,2014,12.69257
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",China,2000,5.48025
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",China,2010,6.52425
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2004,8.32583
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2007,7.72589
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2008,7.72889
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2009,7.76058
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2010,8.45012
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2012,8.73231
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2013,8.88126
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2014,8.53357
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Peru,2015,8.61583
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Thailand,2004,6.90557
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Thailand,2006,6.66609
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Thailand,2010,7.46149
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Thailand,2013,7.66215
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Thailand,2016,8.15292
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Croatia,2001,10.80657
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Croatia,2011,11.71045
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2001,9.10729
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2005,9.55495
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2006,9.65019
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2007,9.75645
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2010,10.00174
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2011,10.05166
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2012,10.14705
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2014,10.3179
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Italy,2015,10.37775
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2004,11.83001
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2005,11.63032
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2006,11.76581
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2007,11.71562
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2008,11.86471
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2009,11.97225
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2010,12.03158
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2011,12.1505
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2012,12.22375
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2013,12.32246
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Slovenia,2014,12.37996
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2002,10.41501
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2007,11.19069
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2008,11.22784
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2009,11.18073
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2010,11.23683
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2011,11.33066
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2012,11.39975
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2013,11.20857
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2014,11.25691
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Romania,2015,11.36808
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",France,2004,10.44348
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",France,2005,10.59164
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",France,2007,10.8194
