code,indicator,country,year,value
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Cyprus,2011,96.79587
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Cyprus,2012,96.13692
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Cyprus,2013,96.61048
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Cyprus,2014,96.23451
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Cyprus,2015,96.0776
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2006,79.25865
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2007,79.6304
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2008,80.05226
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2009,81.71127
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2010,82.57947
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2011,83.22711
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2012,83.67135
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2013,84.7269
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2014,85.2496
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Czechia,2015,85.57824
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Barbados,2000,22.89339
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2004,0.98245
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2005,1.00176
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2007,1.0046
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2008,1.0296
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2009,1.03641
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2010,1.01956
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2011,1.02193
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2012,1.02571
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2013,1.0319
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2014,1.04725
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",France,2015,1.05766
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",RussianFederation,2002,99.67853
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",RussianFederation,2010,99.21157
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2004,0.99321
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2007,0.99588
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2008,0.97772
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2009,0.97254
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2010,0.98
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2011,0.96752
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Chile,2013,0.97537
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2004,59.38469
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2006,92.78796
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2007,94.64834
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2009,94.61038
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2010,94.59195
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2011,95.08704
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2012,95.35587
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2013,95.33005
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2014,95.57487
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Israel,2015,95.631
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Seychelles,2002,68.831
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Georgia,2002,48.33942
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Georgia,2012,49.67118
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Georgia,2014,46.00238
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2006,0.87648
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2007,0.89347
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2008,0.88729
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2009,0.90735
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2010,0.92287
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2011,0.89407
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2012,0.88856
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2013,0.88304
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Sweden,2013,19.00212
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Sweden,2014,19.32469
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Sweden,2015,19.61249
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2004,18.31381
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2005,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2006,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2007,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2008,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2009,20.74716
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2010,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2011,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2012,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2013,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2014,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Slovenia,2015,
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2004,76.65723
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2005,77.37585
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2006,77.99929
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2007,78.59842
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2008,75.96064
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2009,76.55288
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2010,77.12831
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2011,77.75984
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2012,78.34426
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2013,75.02233
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2014,75.3889
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Sweden,2015,75.76315
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Lesotho,2006,1.86033
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Lesotho,2008,5.3505
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Iran(IslamicRepublicof),2012,2.77879
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Iran(IslamicRepublicof),2013,3.20939
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Iran(IslamicRepublicof),2014,3.63906
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",SouthSudan,2008,0.21767
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",SaintLucia,2013,42.83393
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2001,13.62896
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2005,16.2347
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2011,21.67548
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2012,22.85254
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2013,29.02408
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2014,28.20891
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Hungary,2015,28.74177
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,1999,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2000,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2001,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2002,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2003,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2004,10.66074
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2005,10.93767
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2006,11.67609
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2007,11.80918
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2008,12.12802
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2009,12.49617
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2010,13.15509
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2011,14.45053
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2012,15.55972
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2013,16.31377
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2014,17.97671
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Portugal,2015,18.74139
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",Kyrgyzstan,1999,95.09947
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",Kyrgyzstan,2009,97.26264
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2000,82.81743
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2005,96.74207
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2007,97.4408
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2010,98.46973
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2011,98.53767
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2012,98.5961
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2013,98.85199
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2014,98.96174
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Malta,2015,99.2441
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Samoa,2001,96.12893
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Samoa,2011,98.92645
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",Maldives,2006,0.52099
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",Cuba,2002,84.54508
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",Cuba,2012,90.31773
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",TrinidadandTobago,2008,57.02307
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",TrinidadandTobago,2009,56.73412
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)",Ghana,2010,8.07155
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Philippines,2000,14.79172
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Philippines,2004,25.53996
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Philippines,2008,28.47293
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Philippines,2010,30.30906
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Philippines,2013,31.41596
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,1999,13.27771
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2007,14.88226
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2008,13.93961
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2009,25.05772
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2010,25.22589
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2011,25.27255
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2012,25.33678
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2013,25.37971
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2014,25.40687
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Azerbaijan,2015,25.4116
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2008,80.9282
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2009,71.84791
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2010,73.73865
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2013,80.87727
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2014,82.32036
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Ecuador,2015,84.19783
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Togo,2009,15.39544
EA_3T8_AG25T99_M,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)",Togo,2011,17.39877
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",Rwanda,2012,0.03361
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Armenia,2001,89.97026
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Armenia,2011,96.12444
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Armenia,2015,96.87119
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2007,33.45751
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2008,35.73051
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2009,36.54697
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2010,35.50172
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2011,36.54348
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2012,37.38465
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2014,40.21864
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",CostaRica,2015,37.99146
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Fiji,2007,15.91389
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Montenegro,2003,12.57181
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Montenegro,2011,17.8149
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Oman,2008,15.3713
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2003,60.23594
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2006,48.49563
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2008,52.19639
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2009,50.63291
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2010,50.6011
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2011,53.11463
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2012,54.37615
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2013,53.79952
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2014,54.96661
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Uruguay,2015,55.83284
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2004,13.06545
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2006,14.5064
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2007,15.227
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2008,16.22755
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2009,18.49049
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2010,18.84723
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2011,20.54069
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2012,22.40217
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2013,21.34655
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2014,21.7824
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",Palestine,2015,22.62311
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Brazil,2004,8.11464
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Brazil,2006,8.64059
